critic,country,org,movie_name,movie_director,movie_year,d1,d2,d1_url,direc_birthyear,birth_place,d_countries
Owen Gleiberman,US,Variety,Sideways ,Alexander Payne,2004.0,Alexander Payne,,/name/nm0668247/,1961.0,"Omaha, Nebraska, USA", USA
Owen Gleiberman,US,Variety,Inglourious Basterds ,Quentin Tarantino,2009.0,Quentin Tarantino,,/name/nm0000233/,1963.0,"Knoxville, Tennessee, USA", USA
Ed Gonzalez,US,Slant Magazine,Mulholland Drive ,David Lynch,2001.0,David Lynch,,/name/nm0000186/,1946.0,"Missoula, Montana, USA", USA
Ed Gonzalez,US,Slant Magazine,In the Mood for Love ,Wong Kar-wai,2000.0,Wong Kar-wai,,/name/nm0939182/,1956.0,"Shanghai, China", China
Ed Gonzalez,US,Slant Magazine,The New World ,Terrence Malick,2005.0,Terrence Malick,,/name/nm0000517/,1943.0,"Ottawa, Illinois, USA", USA
Ed Gonzalez,US,Slant Magazine,Certified Copy ,Abbas Kiarostami,2010.0,Abbas Kiarostami,,/name/nm0452102/,1940.0,"Tehran, Iran", Iran
Ed Gonzalez,US,Slant Magazine,Femme Fatale ,Brian De Palma,2002.0,Brian De Palma,,/name/nm0000361/,1940.0,"Newark, New Jersey, USA", USA
Ed Gonzalez,US,Slant Magazine,Margaret ,Kenneth Lonergan,2011.0,Kenneth Lonergan,,/name/nm0518836/,1962.0,"New York City, New York, USA", USA
Ed Gonzalez,US,Slant Magazine,Under the Skin ,Jonathan Glazer,2013.0,Jonathan Glazer,,/name/nm0322242/,1965.0,"London, England, UK", UK
Ed Gonzalez,US,Slant Magazine,This Is Not a Film ,Mojtaba Mirtahmasb and Jafar Panahi,2011.0,Mojtaba Mirtahmasb, Jafar Panahi,/name/nm0592554/,,,
Ed Gonzalez,US,Slant Magazine,Two Lovers ,James Gray,2008.0,James Gray,,/name/nm0336695/,1969.0,"New York City, New York, USA", USA
Ed Gonzalez,US,Slant Magazine,Heart of a Dog ,Laurie Anderson,2015.0,Laurie Anderson,,/name/nm0002173/,1947.0,"Glen Ellyn, Illinois, USA", USA
Juan Carlos González,Colombia,El Tiempo,In the Mood for Love ,Wong Kar-wai,2000.0,Wong Kar-wai,,/name/nm0939182/,1956.0,"Shanghai, China", China
Juan Carlos González,Colombia,El Tiempo,"4 Months, 3 Weeks & 2 Days ",Cristian Mungiu,2007.0,Cristian Mungiu,,/name/nm0612816/,1968.0,"Iasi, Romania", Romania
Juan Carlos González,Colombia,El Tiempo,A Separation ,Asghar Farhadi,2011.0,Asghar Farhadi,,/name/nm1410815/,1972.0,"Khomeyni Shahr, Isfahan, Iran", Iran
Juan Carlos González,Colombia,El Tiempo,Son of Saul ,László Nemes,2015.0,László Nemes,,/name/nm1841577/,1977.0,"Budapest, Hungary", Hungary
Juan Carlos González,Colombia,El Tiempo,Elephant ,Gus Van Sant,2003.0,Gus Van Sant,,/name/nm0001814/,1952.0,"Louisville, Kentucky, USA", USA
Juan Carlos González,Colombia,El Tiempo,A Prophet ,Jacques Audiard,2009.0,Jacques Audiard,,/name/nm0002191/,1952.0,"Paris, France", France
Juan Carlos González,Colombia,El Tiempo,There Will Be Blood ,Paul Thomas Anderson,2007.0,Paul Thomas Anderson,,/name/nm0000759/,1970.0,"Studio City, California, USA", USA
Juan Carlos González,Colombia,El Tiempo,The Lives of Others ,Florian Henckel von Donnersmarck,2006.0,Florian Henckel von Donnersmarck,,/name/nm0003697/,1973.0,"Cologne, North Rhine-Westphalia, Germany", Germany
Juan Carlos González,Colombia,El Tiempo,Frances Ha ,Noah Baumbach,2012.0,Noah Baumbach,,/name/nm0000876/,1969.0,"Brooklyn, New York City, New York, USA", USA
Juan Carlos González,Colombia,El Tiempo,Eternal Sunshine of the Spotless Mind ,Michel Gondry,2004.0,Michel Gondry,,/name/nm0327273/,1963.0,"Versailles, Seine-et-Oise [now Yvelines], France", France
Carmen Gray,Germany,Berlin Critics’ Week,Werckmeister Harmonies ,Béla Tarr and Ágnes Hranitzky,2000.0,Béla Tarr, Ágnes Hranitzky,/name/nm0850601/,1955.0,"Pécs, Hungary", Hungary
Carmen Gray,Germany,Berlin Critics’ Week,The Act of Killing ,Joshua Oppenheimer,2012.0,Joshua Oppenheimer,,/name/nm1484791/,1974.0,"Texas, USA", USA
Carmen Gray,Germany,Berlin Critics’ Week,White Material ,Claire Denis,2009.0,Claire Denis,,/name/nm0219136/,1946.0,"Paris, France", France
Carmen Gray,Germany,Berlin Critics’ Week,Even If She Had Been a Criminal... ,Jean-Gabriel Périot,2006.0,Jean-Gabriel Périot,,/name/nm1516014/,,,
Carmen Gray,Germany,Berlin Critics’ Week,Spring Breakers ,Harmony Korine,2012.0,Harmony Korine,,/name/nm0005101/,1973.0,"Bolinas, California, USA", USA
Carmen Gray,Germany,Berlin Critics’ Week,In the Mood for Love ,Wong Kar-wai,2000.0,Wong Kar-wai,,/name/nm0939182/,1956.0,"Shanghai, China", China
Carmen Gray,Germany,Berlin Critics’ Week,Stranger by the Lake ,Alain Guiraudie,2013.0,Alain Guiraudie,,/name/nm0347492/,1964.0,"Villefranche-de-Rouergue, Aveyron, France", France
Carmen Gray,Germany,Berlin Critics’ Week,Colossal Youth ,Pedro Costa,2006.0,Pedro Costa,,/name/nm0182276/,1958.0,"Lisbon, Portugal", Portugal
Carmen Gray,Germany,Berlin Critics’ Week,Story of My Death ,Albert Serra,2013.0,Albert Serra,,/name/nm2247200/,,,
Carmen Gray,Germany,Berlin Critics’ Week,Aurora ,Cristi Puiu,2010.0,Cristi Puiu,,/name/nm1090998/,1967.0,"Bucharest, Romania", Romania
Tim Grierson,US,Screen International,Dogville ,Lars von Trier,2003.0,Lars von Trier,,/name/nm0001885/,1956.0,"Copenhagen, Denmark", Denmark
Tim Grierson,US,Screen International,Zodiac ,David Fincher,2007.0,David Fincher,,/name/nm0000399/,1962.0,"Denver, Colorado, USA", USA
Tim Grierson,US,Screen International,There Will Be Blood ,Paul Thomas Anderson,2007.0,Paul Thomas Anderson,,/name/nm0000759/,1970.0,"Studio City, California, USA", USA
Tim Grierson,US,Screen International,Inside Llewyn Davis ,Joel and Ethan Coen,2013.0,Joel, Ethan Coen,/name/nm0001054/,1954.0,"Minneapolis, Minnesota, USA", USA
Tim Grierson,US,Screen International,Yi Yi: A One and a Two ,Edward Yang,2000.0,Edward Yang,,/name/nm0945981/,1947.0,"Shanghai, China", China
Tim Grierson,US,Screen International,The Turin Horse ,Béla Tarr and Ágnes Hranitzky,2011.0,Béla Tarr, Ágnes Hranitzky,/name/nm0850601/,1955.0,"Pécs, Hungary", Hungary
Tim Grierson,US,Screen International,The Master ,Paul Thomas Anderson,2012.0,Paul Thomas Anderson,,/name/nm0000759/,1970.0,"Studio City, California, USA", USA
Tim Grierson,US,Screen International,It's Such a Beautiful Day ,Don Hertzfeldt,2012.0,Don Hertzfeldt,,/name/nm0381116/,1976.0,"Fremont, California, USA", USA
Tim Grierson,US,Screen International,Boyhood ,Richard Linklater,2014.0,Richard Linklater,,/name/nm0000500/,1960.0,"Houston, Texas, USA", USA
Tim Grierson,US,Screen International,Shutter Island ,Martin Scorsese,2010.0,Martin Scorsese,,/name/nm0000217/,1942.0,"Queens, New York City, New York, USA", USA
Jean-Philippe Guerand,France,L'Avant-Scène Cinéma,Saraband ,Ingmar Bergman,2003.0,Ingmar Bergman,,/name/nm0000005/,1918.0,"Uppsala, Uppsala län, Sweden", Sweden
Jean-Philippe Guerand,France,L'Avant-Scène Cinéma,Memento ,Christopher Nolan,2000.0,Christopher Nolan,,/name/nm0634240/,1970.0,"London, England, UK", UK
Jean-Philippe Guerand,France,L'Avant-Scène Cinéma,Blue Is the Warmest Color ,Abdellatif Kechiche,2013.0,Abdellatif Kechiche,,/name/nm0444244/,1960.0,"Tunis, Tunisia", Tunisia
Jean-Philippe Guerand,France,L'Avant-Scène Cinéma,The Return ,Andrey Zvyagintsev,2003.0,Andrey Zvyagintsev,,/name/nm1168657/,1964.0,"Novosibirsk, Novosibirskaya oblast, RSFSR, USSR [now Russia]", USSR [now Russia]
Jean-Philippe Guerand,France,L'Avant-Scène Cinéma,Amour ,Michael Haneke,2012.0,Michael Haneke,,/name/nm0359734/,1942.0,"Munich, Bavaria, Germany", Germany
Jean-Philippe Guerand,France,L'Avant-Scène Cinéma,Mulholland Drive ,David Lynch,2001.0,David Lynch,,/name/nm0000186/,1946.0,"Missoula, Montana, USA", USA
Jean-Philippe Guerand,France,L'Avant-Scène Cinéma,Import Export ,Ulrich Seidl,2007.0,Ulrich Seidl,,/name/nm0782430/,1952.0,"Vienna, Austria", Austria
Jean-Philippe Guerand,France,L'Avant-Scène Cinéma,Son of Saul ,László Nemes,2015.0,László Nemes,,/name/nm1841577/,1977.0,"Budapest, Hungary", Hungary
Jean-Philippe Guerand,France,L'Avant-Scène Cinéma,Kill Bill: Vol. 1 ,Quentin Tarantino,2003.0,Quentin Tarantino,,/name/nm0000233/,1963.0,"Knoxville, Tennessee, USA", USA
Jean-Philippe Guerand,France,L'Avant-Scène Cinéma,The Revenant ,Alejandro González Iñárritu,2015.0,Alejandro González Iñárritu,,/name/nm0327944/,1963.0,"Mexico City, Distrito Federal, Mexico", Mexico
Antoine Guillot,France,France Culture,Tropical Malady ,Apichatpong Weerasethakul,2004.0,Apichatpong Weerasethakul,,/name/nm0917405/,1970.0,"Bangkok, Thailand", Thailand
Antoine Guillot,France,France Culture,Mulholland Drive ,David Lynch,2001.0,David Lynch,,/name/nm0000186/,1946.0,"Missoula, Montana, USA", USA
Antoine Guillot,France,France Culture,The Turin Horse ,Béla Tarr and Ágnes Hranitzky,2011.0,Béla Tarr, Ágnes Hranitzky,/name/nm0850601/,1955.0,"Pécs, Hungary", Hungary
Antoine Guillot,France,France Culture,Tie Xi Qu: West of the Tracks ,Wang Bing,2002.0,Wang Bing,,/name/nm7432856/,,,
Antoine Guillot,France,France Culture,Le filmeur ,Alain Cavalier,2005.0,Alain Cavalier,,/name/nm0146760/,1931.0,"Vendôme, Loir-et-Cher, France", France
Antoine Guillot,France,France Culture,Holy Motors ,Leos Carax,2012.0,Leos Carax,,/name/nm0136021/,1960.0,"Suresnes, Seine [now Hauts-de-Seine], France", France
Antoine Guillot,France,France Culture,Elephant ,Gus Van Sant,2003.0,Gus Van Sant,,/name/nm0001814/,1952.0,"Louisville, Kentucky, USA", USA
Antoine Guillot,France,France Culture,A Touch of Sin ,Jia Zhangke,2013.0,Jia Zhangke,,/title/tt4092686/,,,
Antoine Guillot,France,France Culture,Pan's Labyrinth ,Guillermo Del Toro,2006.0,Guillermo Del Toro,,/name/nm0868219/,1964.0,"Guadalajara, Jalisco, Mexico", Mexico
Antoine Guillot,France,France Culture,Spirited Away ,Hayao Miyazaki,2001.0,Hayao Miyazaki,,/name/nm0594503/,1941.0,"Tokyo, Japan", Japan
Tom Gunning,US,University of Chicago,The New World ,Terrence Malick,2005.0,Terrence Malick,,/name/nm0000517/,1943.0,"Ottawa, Illinois, USA", USA
Tom Gunning,US,University of Chicago,Capitalism: Child Labor ,Ken Jacobs,2007.0,Ken Jacobs,,/name/nm0414499/,1933.0,"Williamsburg, Brooklyn, New York City, New York, USA", USA
Tom Gunning,US,University of Chicago,Psalm III: 'Night of the Meek' ,Phil Solomon,2002.0,Phil Solomon,,/name/nm0813409/,1954.0,"Manhattan, New York City, New York, USA", USA
Tom Gunning,US,University of Chicago,Goodbye to Language ,Jean-Luc Godard,2014.0,Jean-Luc Godard,,/name/nm0000419/,1930.0,"Paris, France", France
Tom Gunning,US,University of Chicago,Daylight Moon ,Lewis Klahr,2002.0,Lewis Klahr,,/name/nm0458185/,,,
Tom Gunning,US,University of Chicago,Oldboy ,Park Chan-wook,2003.0,Park Chan-wook,,/name/nm0661791/,1963.0,"Seoul, South Korea", South Korea
Tom Gunning,US,University of Chicago,A Commuter’s Life (What a Life!) ,What a Life!) (Ernie Gehr,2014.0,What a Life!) (Ernie Gehr,, ,,,
Tom Gunning,US,University of Chicago,The Fourth Watch ,Janie Geiser,2000.0,Janie Geiser,,/name/nm0312026/,,,
Tom Gunning,US,University of Chicago,Our Daily Bread ,Nikolaus Geyrhalter,2005.0,Nikolaus Geyrhalter,,/name/nm0315430/,,,
Tom Gunning,US,University of Chicago,The World ,Jia Zhangke,2004.0,Jia Zhangke,,/title/tt4092686/,,,
Shubhra Gupta,India,The Indian Express,Ankhon Dekhi ,Rajat Kapoor,2013.0,Rajat Kapoor,,/name/nm0438494/,1961.0,"New Delhi, India", India
Shubhra Gupta,India,The Indian Express,Court ,Chaitanya Tamhane,2014.0,Chaitanya Tamhane,,/name/nm4058904/,,,
Shubhra Gupta,India,The Indian Express,"LSD: Love, Sex Aur Dhokha ",Dibakar Banerjee,2010.0,Dibakar Banerjee,,/name/nm1962313/,1969.0,"New Delhi, India", India
Shubhra Gupta,India,The Indian Express,Monsoon Wedding ,Mira Nair,2001.0,Mira Nair,,/name/nm0619762/,1957.0,"Bhubaneshwar, Orissa, India", India
Shubhra Gupta,India,The Indian Express,Dev D ,Anurag Kashyap,2009.0,Anurag Kashyap,,/name/nm0440604/,1972.0,"Gorakhpur, Uttar Pradesh, India", India
Shubhra Gupta,India,The Indian Express,Paan Singh Tomar ,Tigmanshu Dhulia,2012.0,Tigmanshu Dhulia,,/name/nm0223606/,,,
Shubhra Gupta,India,The Indian Express,Udaan ,Vikramaditya Motwane,2010.0,Vikramaditya Motwane,,/name/nm0003939/,1976.0,"Bombay, India", India
Shubhra Gupta,India,The Indian Express,Hazaaron Khwaishein Aisi ,Sudhir Mishra,2003.0,Sudhir Mishra,,/name/nm0592803/,,,
Shubhra Gupta,India,The Indian Express,Maqbool ,Vishal Bhardwaj,2003.0,Vishal Bhardwaj,,/name/nm0080235/,,,
Shubhra Gupta,India,The Indian Express,Lagaan: Once Upon a Time in India ,Ashutosh Gowariker,2001.0,Ashutosh Gowariker,,/name/nm0332950/,1964.0,1964,1964
Hauvick Habechian,Lebanon,An-Nahar Newspaper,There Will Be Blood ,Paul Thomas Anderson,2007.0,Paul Thomas Anderson,,/name/nm0000759/,1970.0,"Studio City, California, USA", USA
Hauvick Habechian,Lebanon,An-Nahar Newspaper,Mulholland Drive ,David Lynch,2001.0,David Lynch,,/name/nm0000186/,1946.0,"Missoula, Montana, USA", USA
Hauvick Habechian,Lebanon,An-Nahar Newspaper,AI: Artificial Intelligence ,Steven Spielberg,2001.0,Steven Spielberg,,/name/nm0000229/,1946.0,"Cincinnati, Ohio, USA", USA
Hauvick Habechian,Lebanon,An-Nahar Newspaper,Blue Is the Warmest Color ,Abdellatif Kechiche,2013.0,Abdellatif Kechiche,,/name/nm0444244/,1960.0,"Tunis, Tunisia", Tunisia
Hauvick Habechian,Lebanon,An-Nahar Newspaper,Spirited Away ,Hayao Miyazaki,2001.0,Hayao Miyazaki,,/name/nm0594503/,1941.0,"Tokyo, Japan", Japan
Hauvick Habechian,Lebanon,An-Nahar Newspaper,Once Upon a Time in Anatolia ,Nuri Bilge Ceylan,2011.0,Nuri Bilge Ceylan,,/name/nm0149196/,1959.0,"Istanbul, Turkey", Turkey
Hauvick Habechian,Lebanon,An-Nahar Newspaper,In the Mood for Love ,Wong Kar-wai,2000.0,Wong Kar-wai,,/name/nm0939182/,1956.0,"Shanghai, China", China
Hauvick Habechian,Lebanon,An-Nahar Newspaper,The Lady and the Duke ,Éric Rohmer,2001.0,Éric Rohmer,,/name/nm0006445/,1920.0,"Tulle, Corrèze, France", France
Hauvick Habechian,Lebanon,An-Nahar Newspaper,Yi Yi: A One and a Two ,Edward Yang,2000.0,Edward Yang,,/name/nm0945981/,1947.0,"Shanghai, China", China
Hauvick Habechian,Lebanon,An-Nahar Newspaper,Silent Souls ,Aleksey Fedorchenko,2010.0,Aleksey Fedorchenko,,/name/nm1922735/,1966.0,"Sol-Iletsk, Sol-Iletskiy rayon, Orenburgskaya oblast, RSFSR, USSR [now Russia]", USSR [now Russia]
Angie Han,US,Slashfilm,"Synecdoche, New York ",Charlie Kaufman,2008.0,Charlie Kaufman,,/name/nm0442109/,1958.0,"New York City, New York, USA", USA
Angie Han,US,Slashfilm,Eternal Sunshine of the Spotless Mind ,Michel Gondry,2004.0,Michel Gondry,,/name/nm0327273/,1963.0,"Versailles, Seine-et-Oise [now Yvelines], France", France
Angie Han,US,Slashfilm,Boyhood ,Richard Linklater,2014.0,Richard Linklater,,/name/nm0000500/,1960.0,"Houston, Texas, USA", USA
Angie Han,US,Slashfilm,Mad Max: Fury Road ,George Miller,2015.0,George Miller,,/name/nm0004306/,1945.0,"Chinchilla, Queensland, Australia", Australia
Angie Han,US,Slashfilm,Me and You and Everyone We Know ,Miranda July,2005.0,Miranda July,,/name/nm0432380/,1974.0,"Barre, Vermont, USA", USA
Angie Han,US,Slashfilm,Gone Girl ,David Fincher,2014.0,David Fincher,,/name/nm0000399/,1962.0,"Denver, Colorado, USA", USA
Angie Han,US,Slashfilm,Inside Llewyn Davis ,Joel and Ethan Coen,2013.0,Joel, Ethan Coen,/name/nm0001054/,1954.0,"Minneapolis, Minnesota, USA", USA
Angie Han,US,Slashfilm,Only Lovers Left Alive ,Jim Jarmusch,2013.0,Jim Jarmusch,,/name/nm0000464/,1953.0,"Akron, Ohio, USA", USA
Angie Han,US,Slashfilm,Selma ,Ava DuVernay,2014.0,Ava DuVernay,,/name/nm1148550/,1972.0,"Long Beach, California, USA", USA
Angie Han,US,Slashfilm,Pain & Gain ,Michael Bay,2013.0,Michael Bay,,/name/nm0000881/,1965.0,"Los Angeles, California, USA", USA
Aisha Harris,US,Slate,Inside Out ,Pete Docter,2015.0,Pete Docter,,/name/nm0230032/,1968.0,"Bloomington, Minnesota, USA", USA
Aisha Harris,US,Slate,When the Levees Broke: A Requiem in Four Acts ,Spike Lee,2006.0,Spike Lee,,/name/nm0000490/,1957.0,"Atlanta, Georgia, USA", USA
Aisha Harris,US,Slate,Stories We Tell ,Sarah Polley,2012.0,Sarah Polley,,/name/nm0001631/,1979.0,"Toronto, Ontario, Canada", Canada
Aisha Harris,US,Slate,Her ,Spike Jonze,2013.0,Spike Jonze,,/name/nm0005069/,1969.0,"Rockville, Maryland, USA", USA
Aisha Harris,US,Slate,Children of Men ,Alfonso Cuarón,2006.0,Alfonso Cuarón,,/name/nm0190859/,1961.0,"Mexico City, Distrito Federal, Mexico", Mexico
Aisha Harris,US,Slate,Before Midnight ,Richard Linklater,2013.0,Richard Linklater,,/name/nm0000500/,1960.0,"Houston, Texas, USA", USA
Aisha Harris,US,Slate,The Look of Silence ,Joshua Oppenheimer,2014.0,Joshua Oppenheimer,,/name/nm1484791/,1974.0,"Texas, USA", USA
Aisha Harris,US,Slate,Fruitvale Station ,Ryan Coogler,2013.0,Ryan Coogler,,/name/nm3363032/,1986.0,"Oakland, California, USA", USA
Aisha Harris,US,Slate,Love & Basketball ,Gina Prince-Bythewood,2000.0,Gina Prince-Bythewood,,/name/nm0697656/,1969.0,USA,USA
Aisha Harris,US,Slate,Brick ,Rian Johnson,2005.0,Rian Johnson,,/name/nm0426059/,1973.0,"Silver Spring, Maryland, USA", USA
Tina Hassannia,Canada,Freelance film critic,Stray Dogs ,Tsai Ming-liang,2013.0,Tsai Ming-liang,,/title/tt5012990/,,,
Tina Hassannia,Canada,Freelance film critic,A Separation ,Asghar Farhadi,2011.0,Asghar Farhadi,,/name/nm1410815/,1972.0,"Khomeyni Shahr, Isfahan, Iran", Iran
Tina Hassannia,Canada,Freelance film critic,Margaret ,Kenneth Lonergan,2011.0,Kenneth Lonergan,,/name/nm0518836/,1962.0,"New York City, New York, USA", USA
Tina Hassannia,Canada,Freelance film critic,Ten ,Abbas Kiarostami,2002.0,Abbas Kiarostami,,/name/nm0452102/,1940.0,"Tehran, Iran", Iran
Tina Hassannia,Canada,Freelance film critic,35 Shots of Rum ,Claire Denis,2008.0,Claire Denis,,/name/nm0219136/,1946.0,"Paris, France", France
Tina Hassannia,Canada,Freelance film critic,Closed Curtain ,Jafar Panahi,2013.0,Jafar Panahi,,/name/nm0070159/,1960.0,"Mianeh, Azarbaijan Province, Iran", Iran
Tina Hassannia,Canada,Freelance film critic,Tangerine ,Sean Baker,2015.0,Sean Baker,,/name/nm0048918/,,,
Tina Hassannia,Canada,Freelance film critic,The Royal Tenenbaums ,Wes Anderson,2001.0,Wes Anderson,,/name/nm0027572/,1969.0,"Houston, Texas, USA", USA
Tina Hassannia,Canada,Freelance film critic,Spring Breakers ,Harmony Korine,2012.0,Harmony Korine,,/name/nm0005101/,1973.0,"Bolinas, California, USA", USA
Tina Hassannia,Canada,Freelance film critic,Uncle Boonmee Who Can Recall His Past Lives ,Apichatpong Weerasethakul,2010.0,Apichatpong Weerasethakul,,/name/nm0917405/,1970.0,"Bangkok, Thailand", Thailand
Shiguehiko Hasumi,Japan,University of Tokyo,Notre musique ,Jean-Luc Godard,2004.0,Jean-Luc Godard,,/name/nm0000419/,1930.0,"Paris, France", France
Shiguehiko Hasumi,Japan,University of Tokyo,Triple Agent ,Éric Rohmer,2004.0,Éric Rohmer,,/name/nm0006445/,1920.0,"Tulle, Corrèze, France", France
Shiguehiko Hasumi,Japan,University of Tokyo,The Assassin ,Hou Hsiao-hsien,2015.0,Hou Hsiao-hsien,,/title/tt4092526/,,,
Shiguehiko Hasumi,Japan,University of Tokyo,Gran Torino ,Clint Eastwood,2008.0,Clint Eastwood,,/name/nm0000142/,1930.0,"San Francisco, California, USA", USA
Shiguehiko Hasumi,Japan,University of Tokyo,Horse Money ,Pedro Costa,2014.0,Pedro Costa,,/name/nm0182276/,1958.0,"Lisbon, Portugal", Portugal
Shiguehiko Hasumi,Japan,University of Tokyo,Fantastic Mr Fox ,Wes Anderson,2012.0,Wes Anderson,,/name/nm0027572/,1969.0,"Houston, Texas, USA", USA
Shiguehiko Hasumi,Japan,University of Tokyo,Holy Motors ,Leos Carax,2012.0,Leos Carax,,/name/nm0136021/,1960.0,"Suresnes, Seine [now Hauts-de-Seine], France", France
Shiguehiko Hasumi,Japan,University of Tokyo,Death Proof – Grindhouse ,Quentin Tarantino,2007.0,Quentin Tarantino,,/name/nm0000233/,1963.0,"Knoxville, Tennessee, USA", USA
Shiguehiko Hasumi,Japan,University of Tokyo,Déjà Vu ,Tony Scott,2006.0,Tony Scott,,/name/nm0001716/,1944.0,"North Shields, Northumberland, England, UK", UK
Shiguehiko Hasumi,Japan,University of Tokyo,Seventh Code ,Kiyoshi Kurosawa,2013.0,Kiyoshi Kurosawa,,/name/nm0475905/,1955.0,"Kobe, Japan", Japan
Katarina Hedrén,South Africa,Freelance film critic,Waiting for Happiness ,Abderrahmane Sissako,2002.0,Abderrahmane Sissako,,/name/nm0803066/,1961.0,"Kiffa, Mauritania", Mauritania
Katarina Hedrén,South Africa,Freelance film critic,The White Ribbon ,Michael Haneke,2009.0,Michael Haneke,,/name/nm0359734/,1942.0,"Munich, Bavaria, Germany", Germany
Katarina Hedrén,South Africa,Freelance film critic,Dreams of a Life ,Carol Morley,2011.0,Carol Morley,,/name/nm1345246/,1966.0,"Stockport, Greater Manchester, England, UK", UK
Katarina Hedrén,South Africa,Freelance film critic,Tey ,Alain Gomis,2012.0,Alain Gomis,,/name/nm0327120/,,,
Katarina Hedrén,South Africa,Freelance film critic,The Gleaners and I ,Agnès Varda,2000.0,Agnès Varda,,/name/nm0889513/,1928.0,"Brussels, Belgium", Belgium
Katarina Hedrén,South Africa,Freelance film critic,Lumumba ,Raoul Peck,2000.0,Raoul Peck,,/name/nm0669704/,,,
Katarina Hedrén,South Africa,Freelance film critic,Hunger ,Steve McQueen,2008.0,Steve McQueen,,/name/nm0000537/,1930.0,"Beech Grove, Indiana, USA", USA
Katarina Hedrén,South Africa,Freelance film critic,Fruitvale Station ,Ryan Coogler,2013.0,Ryan Coogler,,/name/nm3363032/,1986.0,"Oakland, California, USA", USA
Katarina Hedrén,South Africa,Freelance film critic,"Eat, Sleep, Die ",Gabriela Pichler,2012.0,Gabriela Pichler,,/name/nm3307527/,,,
Katarina Hedrén,South Africa,Freelance film critic,Middle of Nowhere ,Ava DuVernay,2012.0,Ava DuVernay,,/name/nm1148550/,1972.0,"Long Beach, California, USA", USA
Jordan Hoffman,US,Freelance film critic,A Serious Man ,Joel and Ethan Coen,2009.0,Joel, Ethan Coen,/name/nm0001054/,1954.0,"Minneapolis, Minnesota, USA", USA
Jordan Hoffman,US,Freelance film critic,Inside Llewyn Davis ,Joel and Ethan Coen,2013.0,Joel, Ethan Coen,/name/nm0001054/,1954.0,"Minneapolis, Minnesota, USA", USA
